1321,0,126,21,6
84,50,19,-0.300000011920929,0,0.3,-98
85,50,1,-0.699999988079071,0,0.7,-100
86,50,4,-0.600000023841858,0,0.6,-102
87,50,57,-0.200000002980232,0,0.2,-102
88,50,32,0,0,0,-98
89,50,22,-0.5,0,0.5,-100
90,50,70,-0.899999976158142,0,0.9,-102
91,50,21,-0.400000005960464,0,0.4,-104
92,50,65,0.100000001490116,0,-0.1,-104
93,50,7,0.699999988079071,0,-0.7,-106
94,50,12,-0.100000001490116,0,0.1,-106
95,50,73,-1,0,1,-108
96,50,37,0.200000002980232,0,-0.2,-108
97,50,51,0.300000011920929,0,-0.3,-110
98,50,85,0.400000005960464,0,-0.4,-112
99,50,93,-0.800000011920929,0,0.8,-114
100,50,80,0.600000023841858,0,-0.6,-116
101,50,30,0.5,0,-0.5,-118
102,50,58,0.800000011920929,0,-0.8,-120
103,50,48,0.899999976158142,0,-0.9,-122
104,50,21,1,0,-1,-124
105,100,91,0.200000002980232,0,-0.2,-124
106,100,62,-1,0,1,-126
107,100,39,-0.899999976158142,0,0.9,-128
108,100,51,-0.699999988079071,0,0.7,-130
109,100,28,0.300000011920929,0,-0.3,-132
110,100,47,-0.800000011920929,0,0.8,-134
111,100,76,-0.400000005960464,0,0.4,-136
112,100,47,0.5,0,-0.5,-138
113,100,45,-0.200000002980232,0,0.2,-138
114,100,57,-0.100000001490116,0,0.1,-138
115,100,77,0,0,0,-134
116,100,15,-0.5,0,0.5,-136
117,100,48,0.100000001490116,0,-0.1,-136
118,100,57,-0.300000011920929,0,0.3,-138
119,100,36,0.699999988079071,0,-0.7,-140
120,100,69,0.400000005960464,0,-0.4,-142
121,100,82,0.600000023841858,0,-0.6,-144
122,100,63,-0.600000023841858,0,0.6,-146
123,100,11,0.800000011920929,0,-0.8,-148
124,100,25,0.899999976158142,0,-0.9,-150
125,100,50,1,0,-1,-152
1367
